FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
A0027964,100,TEXT_HW,TEXT,LINE_HW,0.846,0.069,0.025
A0027964,254,LINE_HW,LINE_MIX,TEXT_HW,0.842,0.055,0.04
A0027964,347,TEXT_HW,LINE_HW,TEXT,0.589,0.21,0.068
A0027968,24,TEXT_HW,TEXT,LINE_HW,0.827,0.05,0.049
A0027968,49,LINE_HW,LINE_MIX,LINE_TP,0.825,0.097,0.03
A0027968,131,TEXT_HW,LINE_HW,TEXT,0.754,0.097,0.062
A0027968,153,LINE_HW,TEXT_HW,LINE_MIX,0.441,0.294,0.083
A0027969,101,TEXT_HW,TEXT,LINE_HW,0.776,0.09,0.053
A0027969,169,TEXT_HW,LINE_HW,TEXT,0.676,0.121,0.089
A0027969,174,TEXT_HW,TEXT,LINE_HW,0.766,0.086,0.051
A0027969,183,TEXT_HW,TEXT,LINE_HW,0.742,0.091,0.059
A0027969,187,TEXT_HW,LINE_HW,TEXT,0.703,0.111,0.079
A0027969,262,TEXT_HW,TEXT,LINE_HW,0.795,0.092,0.034
A0027969,274,TEXT_HW,LINE_HW,TEXT,0.742,0.086,0.076
A0027975,337,TEXT_HW,LINE_HW,TEXT,0.523,0.247,0.083
A0027975,411,TEXT_HW,LINE_HW,TEXT,0.634,0.146,0.091
A0027975,453,TEXT_HW,LINE_HW,TEXT,0.725,0.104,0.087
A0027976,30,TEXT_HW,TEXT,LINE_HW,0.661,0.111,0.084
A0027976,662,LINE_HW,TEXT_HW,MISC,0.431,0.336,0.073
A0027982,196,TEXT_HW,LINE_HW,TEXT,0.547,0.235,0.072
A0027982,248,TEXT_HW,LINE_HW,TEXT,0.572,0.198,0.088
A0027982,440,TEXT_HW,LINE_HW,TEXT,0.593,0.175,0.091
A0027982,629,LINE_HW,TEXT_HW,LINE_MIX,0.557,0.225,0.085
A0030232,3,LINE_TP,LINE_HW,LINE_MIX,0.291,0.269,0.102
A0030232,211,LINE_HW,LINE_MIX,TEXT_HW,0.803,0.078,0.056
A0030242,323,TEXT_HW,LINE_HW,TEXT,0.602,0.189,0.074
A0030242,333,LINE_HW,TEXT_HW,LINE_MIX,0.422,0.35,0.073
A0030242,438,LINE_HW,TEXT_HW,LINE_MIX,0.559,0.256,0.076
A0030242,449,TEXT_HW,LINE_HW,TEXT,0.731,0.116,0.064
A0030242,592,TEXT_HW,TEXT,LINE_HW,0.787,0.072,0.06
A0030422,49,TEXT_HW,TEXT,LINE_HW,0.756,0.081,0.054
A0030422,91,LINE_HW,TEXT_HW,LINE_MIX,0.384,0.187,0.148
A0030422,94,TEXT_HW,LINE_HW,TEXT,0.732,0.082,0.081
A0030422,190,TEXT_HW,LINE_HW,TEXT,0.635,0.107,0.105
A0030422,230,TEXT_HW,LINE_HW,TEXT,0.702,0.092,0.089
A0030423,26,TEXT_HW,MISC,TEXT,0.41,0.174,0.105
A0030423,41,TEXT_HW,LINE_HW,TEXT,0.589,0.158,0.084
A0030423,224,PHOTO,TEXT_HW,MISC,0.408,0.184,0.165
A0030423,679,LINE_HW,TEXT_HW,LINE_MIX,0.55,0.222,0.105
A0030424,78,TEXT_HW,LINE_HW,MISC,0.42,0.298,0.097
A0030424,280,TEXT_HW,TEXT,LINE_HW,0.73,0.108,0.053
A0036633,245,LINE_HW,LINE_MIX,TEXT_HW,0.809,0.078,0.045
A0036633,253,LINE_HW,LINE_MIX,LINE_TP,0.749,0.085,0.048
A0036633,283,LINE_HW,LINE_MIX,LINE_TP,0.77,0.088,0.05
A0036633,299,LINE_HW,LINE_MIX,LINE_TP,0.819,0.073,0.03
A0036633,372,LINE_HW,LINE_MIX,LINE_TP,0.872,0.056,0.026
A0036633,429,LINE_HW,LINE_MIX,LINE_TP,0.792,0.085,0.041
A0036633,504,LINE_HW,LINE_MIX,TEXT_HW,0.786,0.072,0.042
A0036633,524,LINE_HW,LINE_MIX,TEXT_HW,0.76,0.085,0.04
A0043896,139,TEXT_HW,TEXT,LINE_HW,0.706,0.09,0.082
A0043896,289,LINE_TP,MISC,TEXT,0.231,0.207,0.156
A0043896,362,TEXT_HW,LINE_HW,TEXT,0.579,0.133,0.118
A0043896,378,LINE_HW,TEXT_HW,LINE_MIX,0.525,0.168,0.102
A0043897,4,PHOTO,MISC,TEXT_TP,0.532,0.143,0.103
A0043897,179,TEXT_HW,LINE_HW,TEXT,0.738,0.08,0.078
A0043897,438,LINE_HW,TEXT_HW,LINE_MIX,0.328,0.309,0.103
A0043899,100,LINE_HW,TEXT_HW,LINE_MIX,0.619,0.167,0.109
A0043899,110,LINE_HW,TEXT_HW,LINE_MIX,0.49,0.211,0.113
A0043899,208,LINE_HW,TEXT_HW,LINE_MIX,0.39,0.344,0.097
A0043900,86,LINE_HW,TEXT_HW,LINE_MIX,0.345,0.324,0.121
A0043900,226,PHOTO,TEXT_HW,MISC,0.509,0.19,0.141
A0043901,77,PHOTO,MISC,DRAW,0.469,0.225,0.063
A0043901,83,LINE_HW,TEXT_HW,MISC,0.311,0.25,0.161
A0043901,256,LINE_HW,LINE_MIX,TEXT_HW,0.649,0.126,0.106
A0043904,33,LINE_HW,TEXT_HW,LINE_MIX,0.577,0.117,0.087
A0043904,442,PHOTO,TEXT_TP,LINE_TP,0.388,0.128,0.124
A0043906,274,LINE_HW,TEXT_HW,LINE_MIX,0.586,0.119,0.094
A0043906,276,LINE_HW,TEXT_HW,LINE_MIX,0.358,0.211,0.134
A0043906,431,LINE_HW,TEXT_HW,MISC,0.354,0.298,0.088
A0043908,19,DRAW,TEXT_HW,PHOTO,0.36,0.218,0.137
A0043908,291,TEXT_HW,LINE_HW,LINE_MIX,0.648,0.152,0.063
A0043908,385,LINE_HW,TEXT_HW,LINE_MIX,0.711,0.104,0.09
A0043910,239,TEXT_HW,LINE_HW,LINE_MIX,0.531,0.117,0.088
A0043910,303,LINE_HW,LINE_MIX,PHOTO,0.422,0.125,0.125
A0043912,201,LINE_HW,TEXT_HW,LINE_MIX,0.545,0.283,0.086
A0043914,12,LINE_HW,LINE_MIX,LINE_TP,0.743,0.092,0.064
A0043914,15,LINE_HW,LINE_MIX,TEXT_HW,0.632,0.145,0.078
A0043914,160,LINE_HW,LINE_MIX,TEXT_HW,0.668,0.093,0.066
A0043914,329,LINE_HW,LINE_MIX,PHOTO,0.524,0.139,0.117
A0043915,16,LINE_HW,LINE_MIX,TEXT_HW,0.635,0.127,0.083
A0043915,330,LINE_HW,LINE_MIX,LINE_TP,0.761,0.119,0.037
A0043916,356,PHOTO,LINE_HW,TEXT_HW,0.306,0.18,0.177
A0043916,407,LINE_HW,LINE_MIX,TEXT_HW,0.434,0.113,0.11
A0043916,492,TEXT_HW,LINE_HW,TEXT,0.737,0.092,0.062
A0043917,508,LINE_HW,TEXT_HW,LINE_MIX,0.511,0.2,0.112
A0043918,136,LINE_HW,TEXT_HW,LINE_MIX,0.425,0.235,0.18
A0043922,3,DRAW,LINE_TP,LINE_HW,0.376,0.218,0.136
A0043923,12,LINE_HW,TEXT_HW,LINE_MIX,0.594,0.131,0.071
A0043923,92,LINE_HW,LINE_MIX,LINE_TP,0.771,0.084,0.052
A0043923,452,TEXT_HW,LINE_HW,PHOTO,0.285,0.202,0.139
A0043925,342,LINE_HW,LINE_MIX,TEXT_HW,0.646,0.149,0.081
A0043932,3,MISC,TEXT_HW,PHOTO,0.253,0.249,0.153
A0043934,242,MISC,PHOTO,TEXT_HW,0.75,0.073,0.049
A0043935,350,TEXT_HW,MISC,LINE_HW,0.446,0.217,0.149
A0043936,1,LINE_HW,LINE_TP,MISC,0.364,0.211,0.122
A0043936,101,LINE_HW,TEXT_HW,LINE_MIX,0.587,0.135,0.079
A0043937,303,LINE_HW,LINE_MIX,DRAW,0.678,0.096,0.058
A0054801,3,PHOTO,MISC,LINE_TP,0.319,0.216,0.1
A0054808,4,PHOTO,MISC,LINE_HW,0.612,0.16,0.049
A0054812,9,TEXT_HW,LINE_HW,LINE_MIX,0.403,0.403,0.082
A0054815,3,PHOTO,LINE_TP,MISC,0.203,0.2,0.182
A0054834,6,PHOTO,DRAW,MISC,0.617,0.125,0.086
A0054843,566,LINE_HW,LINE_MIX,TEXT_HW,0.656,0.144,0.082
A0054844,619,TEXT_HW,TEXT,LINE_HW,0.84,0.053,0.04
A0056924,39,LINE_HW,LINE_MIX,LINE_TP,0.762,0.097,0.045
A0056924,74,LINE_HW,LINE_MIX,LINE_TP,0.76,0.092,0.052
A0056924,115,LINE_HW,LINE_MIX,TEXT_HW,0.688,0.095,0.06
A0056924,120,LINE_HW,LINE_MIX,LINE_TP,0.656,0.12,0.056
A0056924,177,LINE_HW,LINE_MIX,LINE_TP,0.724,0.103,0.057
A0056924,202,LINE_HW,LINE_MIX,LINE_TP,0.717,0.108,0.066
A0056924,230,MISC,LINE_MIX,TEXT,0.342,0.13,0.126
A0056924,254,LINE_HW,LINE_MIX,LINE_TP,0.662,0.111,0.054
A0056926,4,LINE_HW,LINE_TP,LINE_MIX,0.642,0.152,0.139
A0056926,29,LINE_HW,LINE_MIX,LINE_TP,0.716,0.108,0.082
A0056926,67,LINE_HW,LINE_TP,LINE_MIX,0.698,0.107,0.104
A0056926,89,LINE_HW,LINE_MIX,LINE_TP,0.628,0.088,0.088
A0056926,93,LINE_HW,LINE_MIX,TEXT_HW,0.702,0.093,0.059
A0056926,124,LINE_HW,LINE_MIX,LINE_TP,0.76,0.103,0.041
A0056926,156,LINE_HW,LINE_MIX,LINE_TP,0.726,0.111,0.092
A0056926,216,LINE_HW,LINE_MIX,TEXT_HW,0.614,0.094,0.079
A0056930,69,LINE_HW,LINE_MIX,LINE_TP,0.711,0.098,0.07
A0056930,127,LINE_HW,LINE_MIX,LINE_TP,0.801,0.094,0.042
A0056930,153,LINE_HW,LINE_MIX,LINE_TP,0.688,0.116,0.056
A0056930,160,LINE_HW,LINE_MIX,LINE_TP,0.747,0.115,0.052
A0056930,195,LINE_HW,LINE_MIX,LINE_TP,0.752,0.102,0.065
A0056930,201,LINE_HW,LINE_MIX,LINE_TP,0.563,0.122,0.106
A0056931,6,LINE_HW,LINE_MIX,LINE_TP,0.804,0.082,0.037
A0056931,86,LINE_HW,LINE_MIX,LINE_TP,0.697,0.11,0.075
A0056931,135,LINE_HW,LINE_MIX,LINE_TP,0.736,0.118,0.061
A0056931,168,LINE_HW,LINE_MIX,LINE_TP,0.691,0.109,0.065
A0056931,188,LINE_HW,LINE_MIX,LINE_TP,0.777,0.093,0.055
A0056931,262,LINE_HW,LINE_MIX,LINE_TP,0.652,0.112,0.07
A0056931,263,LINE_HW,LINE_MIX,LINE_TP,0.735,0.104,0.059
A0056931,275,PHOTO,DRAW,MISC,0.266,0.258,0.132
A0056939,46,LINE_HW,LINE_MIX,LINE_TP,0.743,0.096,0.05
A0056939,82,LINE_HW,TEXT_HW,LINE_MIX,0.61,0.113,0.078
A0056939,93,LINE_HW,LINE_MIX,TEXT_HW,0.673,0.108,0.056
A0056939,114,LINE_HW,TEXT_HW,LINE_TP,0.599,0.096,0.092
A0056939,132,LINE_HW,LINE_MIX,LINE_TP,0.72,0.11,0.063
A0056939,187,LINE_HW,LINE_MIX,LINE_TP,0.675,0.086,0.062
A0056939,215,LINE_HW,TEXT_HW,LINE_MIX,0.627,0.093,0.078
A0056947,5,PHOTO,MISC,DRAW,0.501,0.173,0.168
A0056947,19,LINE_HW,LINE_MIX,LINE_TP,0.728,0.099,0.071
A0056947,36,LINE_HW,LINE_MIX,LINE_TP,0.68,0.104,0.074
A0056947,86,LINE_HW,LINE_MIX,LINE_TP,0.729,0.105,0.076
A0056947,164,LINE_HW,LINE_MIX,LINE_TP,0.702,0.108,0.067
A0056947,297,LINE_HW,LINE_MIX,LINE_TP,0.696,0.129,0.09
A0056947,311,LINE_HW,TEXT_HW,LINE_TP,0.536,0.112,0.102
A0056947,341,LINE_HW,LINE_MIX,TEXT_HW,0.72,0.078,0.066
A0056952,1,TEXT,LINE_TP,MISC,0.234,0.177,0.171
A0056952,25,LINE_HW,LINE_TP,TEXT_HW,0.523,0.128,0.101
A0056952,170,LINE_HW,LINE_MIX,LINE_TP,0.659,0.118,0.111
A0056952,184,LINE_HW,LINE_MIX,TEXT_HW,0.569,0.1,0.09
A0056952,187,LINE_HW,LINE_MIX,TEXT_HW,0.766,0.102,0.043
A0056952,191,LINE_HW,LINE_MIX,TEXT_HW,0.741,0.099,0.054
A0056952,221,LINE_HW,LINE_MIX,LINE_TP,0.76,0.088,0.079
A0056952,288,LINE_HW,LINE_MIX,TEXT_HW,0.724,0.091,0.059
A0056955,13,LINE_HW,LINE_MIX,LINE_TP,0.678,0.096,0.067
A0056955,35,LINE_HW,LINE_MIX,TEXT_HW,0.638,0.128,0.075
A0056955,50,LINE_HW,LINE_MIX,LINE_TP,0.768,0.098,0.054
A0056955,122,LINE_HW,LINE_MIX,LINE_TP,0.767,0.102,0.042
A0056955,133,LINE_HW,LINE_MIX,TEXT_HW,0.776,0.082,0.039
A0056955,214,LINE_HW,LINE_MIX,LINE_TP,0.764,0.093,0.042
A0056955,240,LINE_HW,LINE_MIX,TEXT_HW,0.709,0.107,0.055
A0056955,269,LINE_HW,LINE_MIX,LINE_TP,0.714,0.103,0.064
A0056975,15,LINE_HW,LINE_TP,TEXT_HW,0.552,0.105,0.105
A0056975,82,LINE_HW,TEXT_HW,LINE_TP,0.563,0.124,0.089
A0056975,171,LINE_HW,LINE_MIX,LINE_TP,0.723,0.099,0.057
A0056975,186,LINE_HW,LINE_MIX,LINE_TP,0.611,0.113,0.111
A0056975,195,LINE_HW,LINE_MIX,LINE_TP,0.638,0.124,0.06
A0056975,245,LINE_HW,LINE_MIX,LINE_TP,0.645,0.107,0.086
A0056975,312,LINE_HW,LINE_MIX,LINE_TP,0.718,0.105,0.067
A0056975,369,LINE_HW,LINE_MIX,LINE_TP,0.725,0.1,0.059
A0056980,19,LINE_HW,LINE_TP,LINE_MIX,0.613,0.113,0.097
A0056980,57,LINE_HW,LINE_MIX,LINE_TP,0.571,0.099,0.098
A0056980,61,LINE_HW,TEXT_HW,LINE_MIX,0.627,0.095,0.089
A0056980,71,LINE_HW,LINE_MIX,LINE_TP,0.78,0.089,0.044
A0056980,166,LINE_HW,LINE_MIX,LINE_TP,0.81,0.081,0.048
A0056980,185,LINE_HW,LINE_MIX,LINE_TP,0.729,0.097,0.048
A0056980,195,LINE_HW,LINE_MIX,LINE_TP,0.761,0.1,0.04
A0056980,214,LINE_HW,LINE_MIX,LINE_TP,0.69,0.14,0.061
A0056984,178,LINE_HW,LINE_MIX,LINE_TP,0.705,0.119,0.072
A0056984,209,LINE_HW,LINE_MIX,LINE_TP,0.774,0.097,0.066
A0056984,302,LINE_HW,LINE_MIX,LINE_TP,0.676,0.097,0.087
A0056984,304,LINE_HW,LINE_TP,LINE_MIX,0.684,0.11,0.099
A0056984,310,LINE_HW,LINE_MIX,LINE_TP,0.66,0.101,0.079
A0056984,316,LINE_HW,LINE_TP,LINE_MIX,0.738,0.097,0.083
A0056984,364,LINE_HW,LINE_MIX,LINE_TP,0.643,0.119,0.117
A0056984,405,LINE_HW,LINE_MIX,LINE_TP,0.612,0.113,0.108
A0056985,109,LINE_HW,LINE_MIX,LINE_TP,0.74,0.094,0.09
A0056985,225,LINE_HW,LINE_MIX,LINE_TP,0.737,0.097,0.061
A0056985,230,LINE_HW,LINE_MIX,LINE_TP,0.712,0.095,0.092
A0056985,277,LINE_HW,LINE_TP,LINE_MIX,0.653,0.103,0.059
A0056985,342,LINE_HW,LINE_MIX,LINE_TP,0.788,0.084,0.056
A0056985,384,LINE_HW,LINE_MIX,LINE_TP,0.819,0.081,0.036
A0056985,472,LINE_HW,LINE_TP,LINE_MIX,0.64,0.143,0.085
A0060185,1,LINE_HW,MISC,TEXT,0.214,0.192,0.178
A0060185,2,MISC,TEXT_TP,TEXT_HW,0.325,0.151,0.118
A0060185,7,TEXT_HW,MISC,LINE_HW,0.421,0.205,0.181
A0060186,45,TEXT_HW,LINE_HW,TEXT,0.588,0.197,0.085
A0060187,1,LINE_HW,LINE_TP,TEXT,0.364,0.183,0.152
A0060187,29,TEXT_HW,LINE_HW,TEXT,0.416,0.345,0.108
A0060188,1,TEXT,MISC,TEXT_HW,0.306,0.172,0.152
A0060188,2,MISC,PHOTO,TEXT_HW,0.399,0.254,0.101
A0060188,4,TEXT_HW,LINE_HW,TEXT,0.673,0.16,0.067
A0060188,8,TEXT_HW,LINE_HW,TEXT,0.739,0.103,0.074
A0060188,11,TEXT_HW,LINE_HW,TEXT,0.702,0.118,0.081
A0060188,18,TEXT_HW,TEXT,MISC,0.686,0.105,0.083
A0060189,1,LINE_HW,LINE_TP,TEXT,0.327,0.192,0.162
A0060189,4,PHOTO,MISC,TEXT_HW,0.455,0.199,0.082
A0060189,5,PHOTO,MISC,DRAW,0.567,0.276,0.047
A0060190,21,TEXT_HW,LINE_HW,TEXT,0.7,0.123,0.074
A0060190,83,TEXT_HW,TEXT,LINE_HW,0.758,0.085,0.065
A0060191,2,MISC,PHOTO,TEXT_HW,0.431,0.287,0.098
A0060191,15,PHOTO,TEXT_TP,MISC,0.409,0.148,0.107
A0060192,15,TEXT_HW,LINE_HW,TEXT,0.644,0.127,0.089
A0060192,25,TEXT_HW,LINE_HW,MISC,0.553,0.197,0.096
A0060192,26,TEXT_HW,LINE_HW,TEXT,0.648,0.164,0.064
A0060192,33,TEXT_HW,LINE_HW,TEXT,0.634,0.166,0.076
A0060192,35,TEXT_HW,LINE_HW,MISC,0.543,0.227,0.092
A0060192,41,TEXT_HW,LINE_HW,MISC,0.561,0.182,0.102
A0060192,43,TEXT_HW,LINE_HW,TEXT,0.643,0.135,0.082
A0060193,2,MISC,TEXT_HW,TEXT_TP,0.653,0.107,0.055
A0060193,10,TEXT_HW,TEXT,LINE_HW,0.671,0.104,0.092
A0060193,14,TEXT_HW,LINE_HW,TEXT,0.775,0.072,0.069
A0060193,30,TEXT_HW,LINE_HW,TEXT,0.626,0.163,0.087
A0060193,40,TEXT_HW,LINE_HW,TEXT,0.661,0.097,0.097
A0060193,60,TEXT_HW,LINE_HW,TEXT,0.651,0.124,0.094
A0060193,71,PHOTO,TEXT_TP,MISC,0.409,0.148,0.107
A0060194,1,TEXT,TEXT_HW,TEXT_TP,0.442,0.219,0.125
A0060194,2,PHOTO,MISC,TEXT_HW,0.223,0.197,0.182
A0060194,4,TEXT_HW,LINE_HW,TEXT,0.779,0.074,0.065
A0060194,5,TEXT_HW,TEXT,LINE_HW,0.745,0.084,0.081
A0060194,6,TEXT_HW,LINE_HW,TEXT,0.72,0.11,0.071
A0060194,8,PHOTO,TEXT_TP,MISC,0.409,0.148,0.107
A0060195,46,PHOTO,TEXT_TP,MISC,0.409,0.148,0.107
A0060197,33,PHOTO,TEXT_TP,MISC,0.409,0.148,0.107
A0060198,5,TEXT_HW,LINE_HW,TEXT,0.674,0.117,0.079
A0060198,7,TEXT_HW,LINE_HW,MISC,0.612,0.145,0.091
A0060198,39,TEXT_HW,LINE_HW,MISC,0.579,0.161,0.085
A0060198,51,TEXT_HW,LINE_HW,TEXT,0.699,0.133,0.057
A0060198,58,TEXT_HW,LINE_HW,TEXT,0.672,0.103,0.085
A0060198,64,TEXT_HW,LINE_HW,TEXT,0.739,0.1,0.064
A0060199,7,TEXT_HW,LINE_HW,LINE_MIX,0.492,0.318,0.07
A0060200,311,TEXT_HW,MISC,LINE_HW,0.544,0.177,0.105
A0060200,351,TEXT_HW,TEXT,LINE_HW,0.809,0.063,0.05
A0060200,582,PHOTO,MISC,LINE_TP,0.508,0.24,0.059
A0060202,51,TEXT_HW,LINE_HW,TEXT,0.742,0.086,0.072
A0060202,210,TEXT_HW,LINE_HW,TEXT,0.757,0.09,0.062
A0060203,1,LINE_HW,LINE_TP,TEXT,0.315,0.213,0.129
A0060203,229,TEXT_HW,LINE_HW,TEXT,0.564,0.224,0.067
A0060203,454,TEXT_HW,LINE_HW,TEXT,0.58,0.207,0.067
A0060203,575,TEXT_HW,LINE_HW,TEXT,0.476,0.317,0.068
A0060209,290,TEXT_HW,TEXT,LINE_HW,0.769,0.08,0.05
A0060209,312,TEXT_HW,LINE_HW,TEXT,0.756,0.081,0.073
A0065848,327,MISC,TEXT_HW,LINE_HW,0.452,0.161,0.154
A0065851,256,MISC,PHOTO,DRAW,0.354,0.312,0.198
A0065851,289,PHOTO,MISC,LINE_TP,0.788,0.088,0.028
A0065877,3,MISC,LINE_TP,TEXT,0.217,0.174,0.145
A0065890,412,TEXT_HW,LINE_HW,LINE_MIX,0.423,0.373,0.059
A0065894,143,TEXT_TP,LINE_TP,PHOTO,0.215,0.202,0.155
A0065901,2,LINE_HW,LINE_TP,LINE_MIX,0.247,0.218,0.155
A0065910,219,TEXT_HW,DRAW,MISC,0.415,0.162,0.137
A0065910,288,DRAW,LINE_HW,TEXT_HW,0.352,0.242,0.14
A0065911,4,PHOTO,LINE_HW,TEXT_HW,0.295,0.234,0.116
A0065914,361,PHOTO,MISC,TEXT_TP,0.387,0.224,0.142
A0066000,82,TEXT_HW,LINE_HW,LINE_MIX,0.64,0.118,0.087
A0066000,98,TEXT_HW,LINE_HW,TEXT,0.596,0.153,0.094
A0066000,149,TEXT_HW,LINE_HW,LINE_MIX,0.503,0.207,0.101
A0066000,287,LINE_HW,TEXT_HW,LINE_MIX,0.406,0.358,0.098
A0066000,296,TEXT_HW,LINE_HW,TEXT,0.715,0.094,0.079
A0066000,343,TEXT_HW,LINE_HW,TEXT,0.579,0.169,0.095
A0066000,372,TEXT_HW,LINE_HW,LINE_MIX,0.632,0.16,0.08
A0066000,464,LINE_HW,TEXT_HW,LINE_MIX,0.506,0.239,0.097
A0066001,241,TEXT_HW,LINE_HW,TEXT,0.629,0.157,0.076
A0066001,306,LINE_HW,LINE_MIX,TEXT_HW,0.812,0.088,0.047
A0067130,4,TEXT_TP,LINE_TP,MISC,0.211,0.207,0.147
A0067182,221,PHOTO,MISC,TEXT_TP,0.556,0.192,0.089
A0067200,240,LINE_TP,LINE_MIX,MISC,0.286,0.179,0.135
A0067233,126,PHOTO,MISC,TEXT_TP,0.446,0.195,0.113
A0067238,5,DRAW,MISC,PHOTO,0.384,0.233,0.135
A0067238,407,LINE_TP,LINE_MIX,PHOTO,0.263,0.178,0.173
A0067272,76,LINE_HW,TEXT_HW,LINE_MIX,0.531,0.208,0.105
A0067295,168,LINE_HW,TEXT_HW,MISC,0.395,0.343,0.097
A0067323,3,MISC,PHOTO,LINE_MIX,0.206,0.187,0.155
A0067323,468,LINE_HW,TEXT_HW,LINE_MIX,0.575,0.196,0.088
A0067352,503,LINE_HW,TEXT_HW,LINE_MIX,0.664,0.1,0.077
A0067354,665,TEXT_HW,LINE_HW,MISC,0.721,0.087,0.072
A0067360,153,LINE_TP,PHOTO,LINE_MIX,0.297,0.246,0.169
A0067363,3,MISC,PHOTO,LINE_TP,0.192,0.174,0.169
A0067363,8,LINE_HW,TEXT_HW,LINE_MIX,0.531,0.199,0.113
A0067363,238,TEXT_HW,LINE_HW,MISC,0.63,0.167,0.08
A0067364,1,LINE_TP,MISC,LINE_HW,0.296,0.216,0.182
A0067364,39,TEXT_HW,MISC,LINE_HW,0.673,0.098,0.084
A0067364,69,TEXT_HW,LINE_HW,MISC,0.493,0.215,0.112
A0067400,161,LINE_HW,TEXT_HW,LINE_MIX,0.663,0.141,0.064
A0067424,684,TEXT_HW,LINE_HW,LINE_MIX,0.618,0.188,0.065
A0067446,79,LINE_TP,MISC,LINE_HW,0.374,0.151,0.146
A0067484,241,PHOTO,MISC,TEXT_TP,0.607,0.2,0.056
A0068109,241,MISC,TEXT_HW,PHOTO,0.238,0.227,0.21
A0068109,632,MISC,TEXT_HW,LINE_HW,0.308,0.303,0.13
A0068234,454,TEXT_HW,LINE_HW,MISC,0.642,0.141,0.068
A0068400,86,LINE_HW,MISC,TEXT_HW,0.218,0.205,0.187
A0068400,329,TEXT_HW,LINE_HW,MISC,0.474,0.175,0.132
A0068948,45,LINE_HW,LINE_MIX,LINE_TP,0.847,0.061,0.026
A0068948,167,LINE_HW,LINE_MIX,DRAW,0.754,0.081,0.049
A0068948,170,LINE_HW,LINE_MIX,DRAW,0.665,0.107,0.049
A0068948,191,LINE_HW,LINE_MIX,MISC,0.262,0.183,0.151
A0068948,195,LINE_HW,LINE_MIX,LINE_TP,0.788,0.074,0.042
A0068948,249,LINE_HW,LINE_MIX,LINE_TP,0.843,0.067,0.034
A0068948,410,LINE_HW,LINE_MIX,LINE_TP,0.759,0.088,0.071
A0068948,417,LINE_HW,LINE_MIX,LINE_TP,0.795,0.092,0.048
A0068956,10,TEXT_HW,TEXT,LINE_HW,0.862,0.061,0.025
A0068956,20,LINE_HW,LINE_MIX,TEXT_HW,0.519,0.144,0.089
A0068956,38,LINE_HW,LINE_MIX,TEXT_HW,0.685,0.141,0.049
A0068956,44,LINE_HW,LINE_MIX,TEXT_HW,0.733,0.102,0.054
A0068956,45,LINE_HW,LINE_MIX,TEXT_HW,0.687,0.102,0.087
A0068956,60,LINE_HW,LINE_MIX,TEXT_HW,0.604,0.119,0.073
A0068956,64,LINE_HW,LINE_MIX,TEXT_HW,0.609,0.12,0.101
A0068956,72,LINE_HW,LINE_MIX,LINE_TP,0.647,0.174,0.098
A0076300,249,TEXT_HW,MISC,PHOTO,0.349,0.225,0.152
A0076300,263,TEXT_HW,LINE_HW,MISC,0.265,0.2,0.14
A0076300,266,DRAW,LINE_HW,TEXT_HW,0.358,0.231,0.111
A0076300,322,DRAW,PHOTO,MISC,0.524,0.344,0.077
A0076301,47,LINE_HW,TEXT_HW,LINE_MIX,0.352,0.227,0.114
A0076301,106,TEXT_HW,MISC,TEXT,0.338,0.264,0.155
A0076301,171,TEXT_HW,LINE_HW,MISC,0.412,0.192,0.138
A0076302,4,PHOTO,DRAW,MISC,0.408,0.389,0.124
A0076302,7,LINE_HW,LINE_MIX,TEXT_HW,0.72,0.08,0.058
A0076302,11,LINE_HW,TEXT_HW,MISC,0.562,0.171,0.102
A0076302,12,LINE_HW,LINE_MIX,TEXT_HW,0.595,0.119,0.108
A0076302,13,LINE_HW,TEXT_HW,MISC,0.576,0.16,0.113
A0076302,14,MISC,PHOTO,DRAW,0.371,0.28,0.097
A0076302,15,MISC,PHOTO,TEXT_TP,0.311,0.154,0.151
A0076303,124,MISC,PHOTO,TEXT,0.43,0.253,0.099
A0076303,192,LINE_HW,TEXT_HW,LINE_MIX,0.63,0.094,0.08
A0076303,208,LINE_HW,LINE_MIX,TEXT_HW,0.675,0.104,0.076
A0076303,240,LINE_HW,TEXT_HW,LINE_MIX,0.451,0.169,0.12
A0076303,293,TEXT_HW,TEXT,MISC,0.675,0.1,0.087
A0076303,325,TEXT_HW,LINE_HW,TEXT,0.723,0.092,0.086
B0000001,1277,LINE_HW,TEXT_HW,LINE_MIX,0.682,0.103,0.1
B0000001,1278,LINE_HW,TEXT_HW,LINE_MIX,0.567,0.199,0.113
B0000011,84,LINE_HW,TEXT_HW,LINE_MIX,0.601,0.201,0.105
B0000011,469,MISC,TEXT_TP,TEXT_HW,0.379,0.2,0.2
B0000013,9,LINE_HW,TEXT_HW,LINE_MIX,0.421,0.36,0.084
B0000013,14,LINE_HW,TEXT_HW,LINE_MIX,0.478,0.248,0.127
B0000013,46,LINE_HW,TEXT_HW,LINE_MIX,0.441,0.343,0.066
B0000013,54,LINE_HW,TEXT_HW,LINE_MIX,0.644,0.158,0.102
B0000013,68,LINE_HW,TEXT_HW,LINE_MIX,0.443,0.356,0.078
B0000016,9,LINE_HW,TEXT_HW,LINE_MIX,0.522,0.132,0.101
B0000016,27,LINE_HW,TEXT_HW,LINE_MIX,0.647,0.127,0.099
